guid,true_label,pred_label,true_label_id,pred_label_id,text_weight,image_weight
999,neutral,positive,1,2,0.7712607383728027,0.22873930633068085
2705,neutral,positive,1,2,0.6549960970878601,0.34500396251678467
5104,positive,negative,2,0,0.7276325225830078,0.2723674774169922
4716,negative,positive,0,2,0.733645498752594,0.2663544714450836
2615,neutral,negative,1,0,0.6724327206611633,0.32756730914115906
1390,neutral,positive,1,2,0.7189410924911499,0.2810589373111725
2661,positive,negative,2,0,0.6791545152664185,0.32084551453590393
580,neutral,negative,1,0,0.715442419052124,0.284557580947876
3319,positive,neutral,2,1,0.5178738832473755,0.4821261167526245
4192,positive,negative,2,0,0.732167661190033,0.26783233880996704
694,positive,negative,2,0,0.6683948636054993,0.33160513639450073
1042,neutral,positive,1,2,0.7500278353691101,0.24997220933437347
452,negative,positive,0,2,0.7565074563026428,0.24349255859851837
1679,positive,negative,2,0,0.6812585592269897,0.31874144077301025
878,positive,negative,2,0,0.6509721279144287,0.3490278720855713
433,neutral,positive,1,2,0.7679811120033264,0.23201881349086761
2013,negative,positive,0,2,0.7494025230407715,0.2505975365638733
227,positive,negative,2,0,0.7028394341468811,0.2971605956554413
3164,negative,positive,0,2,0.777306854724884,0.22269314527511597
3163,neutral,negative,1,0,0.6358091831207275,0.3641907870769501
1231,positive,negative,2,0,0.6867995262145996,0.313200443983078
2865,negative,positive,0,2,0.7505238056182861,0.24947619438171387
3918,negative,positive,0,2,0.7595821022987366,0.24041792750358582
545,positive,negative,2,0,0.7354561686515808,0.2645438313484192
536,positive,negative,2,0,0.6654272079467773,0.33457282185554504
2005,neutral,negative,1,0,0.6795942187309265,0.3204057812690735
777,positive,negative,2,0,0.6633705496788025,0.3366294801235199
544,positive,negative,2,0,0.7104037404060364,0.2895962595939636
4797,negative,neutral,0,1,0.5534206628799438,0.44657930731773376
3361,positive,negative,2,0,0.651392936706543,0.3486071228981018
4221,positive,negative,2,0,0.722722053527832,0.27727794647216797
3614,positive,neutral,2,1,0.5393363833427429,0.4606636166572571
2648,positive,negative,2,0,0.6886827945709229,0.31131723523139954
788,neutral,positive,1,2,0.7673379182815552,0.23266208171844482
3689,neutral,positive,1,2,0.7744525074958801,0.22554752230644226
1833,positive,negative,2,0,0.6899705529212952,0.31002944707870483
110,negative,positive,0,2,0.7460170388221741,0.2539829611778259
1810,positive,negative,2,0,0.6464654803276062,0.3535345494747162
3903,positive,negative,2,0,0.7130274176597595,0.2869725525379181
3256,negative,positive,0,2,0.7393993139266968,0.2606007158756256
2707,positive,negative,2,0,0.6998800039291382,0.30011996626853943
2389,neutral,positive,1,2,0.7484371066093445,0.2515629231929779
699,negative,positive,0,2,0.753442645072937,0.24655738472938538
870,neutral,negative,1,0,0.6037752628326416,0.3962247669696808
1166,positive,negative,2,0,0.7056658864021301,0.2943341135978699
2086,positive,negative,2,0,0.6792718172073364,0.3207281827926636
1741,negative,neutral,0,1,0.5272519588470459,0.4727480113506317
3558,positive,negative,2,0,0.6664489507675171,0.3335510790348053
1711,positive,negative,2,0,0.6641928553581238,0.3358071446418762
3673,neutral,positive,1,2,0.7590007781982422,0.2409992516040802
5103,positive,negative,2,0,0.6833800077438354,0.31661996245384216
2363,negative,positive,0,2,0.7523330450057983,0.24766692519187927
2862,neutral,positive,1,2,0.7329440712928772,0.2670558989048004
927,neutral,negative,1,0,0.6558641195297241,0.3441358804702759
3333,neutral,positive,1,2,0.7749983668327332,0.22500160336494446
618,neutral,positive,1,2,0.644228994846344,0.355771005153656
4473,positive,negative,2,0,0.6723787784576416,0.327621191740036
602,negative,positive,0,2,0.6640175580978394,0.3359825015068054
2038,neutral,positive,1,2,0.6009994149208069,0.3990005552768707
1561,negative,positive,0,2,0.7577505111694336,0.2422494739294052
4152,positive,negative,2,0,0.584734320640564,0.41526564955711365
1288,negative,positive,0,2,0.7339202165603638,0.266079843044281
1520,negative,positive,0,2,0.7475241422653198,0.2524758279323578
5025,negative,positive,0,2,0.7599084973335266,0.2400914877653122
2102,neutral,positive,1,2,0.7381590604782104,0.26184096932411194
3797,neutral,positive,1,2,0.7587205767631531,0.24127943813800812
4824,negative,positive,0,2,0.7602896690368652,0.23971031606197357
4908,negative,positive,0,2,0.7490267157554626,0.25097328424453735
1710,negative,positive,0,2,0.7801726460456848,0.21982736885547638
159,negative,neutral,0,1,0.5596150755882263,0.4403849244117737
4131,positive,neutral,2,1,0.5513771772384644,0.44862279295921326
2108,positive,negative,2,0,0.6596529483795166,0.3403470516204834
920,negative,positive,0,2,0.7569527626037598,0.24304722249507904
4286,positive,negative,2,0,0.7140102982521057,0.2859896719455719
4729,positive,negative,2,0,0.7348554134368896,0.26514461636543274
936,neutral,positive,1,2,0.7394422888755798,0.26055774092674255
720,neutral,negative,1,0,0.6099626421928406,0.39003732800483704
1015,positive,negative,2,0,0.6675669550895691,0.3324330747127533
177,positive,negative,2,0,0.6697383522987366,0.3302616477012634
2884,positive,negative,2,0,0.6490836143493652,0.35091641545295715
4183,negative,positive,0,2,0.7719175219535828,0.22808247804641724
2514,negative,positive,0,2,0.7689664363861084,0.231033593416214
506,positive,neutral,2,1,0.5599020719528198,0.4400979280471802
2985,neutral,positive,1,2,0.7448002696037292,0.25519976019859314
3330,neutral,positive,1,2,0.6038224101066589,0.39617761969566345
2761,neutral,negative,1,0,0.6883087158203125,0.3116913139820099
865,neutral,negative,1,0,0.6490184664726257,0.35098153352737427
1156,negative,positive,0,2,0.7512801289558411,0.24871990084648132
1407,positive,negative,2,0,0.6432971954345703,0.3567027747631073
182,positive,negative,2,0,0.6885779500007629,0.31142204999923706
4433,negative,positive,0,2,0.7548098564147949,0.24519014358520508
764,positive,negative,2,0,0.6715070009231567,0.32849302887916565
3991,positive,negative,2,0,0.5763420462608337,0.42365792393684387
1815,positive,negative,2,0,0.7211551666259766,0.2788448929786682
2101,positive,negative,2,0,0.6496540307998657,0.35034602880477905
3065,positive,negative,2,0,0.7074202299118042,0.2925797998905182
4249,positive,negative,2,0,0.7082995176315308,0.2917005121707916
119,negative,positive,0,2,0.762488603591919,0.23751142621040344
3337,negative,positive,0,2,0.7400063276290894,0.25999370217323303
4606,negative,positive,0,2,0.7614476680755615,0.23855231702327728
3113,positive,negative,2,0,0.6774629950523376,0.32253697514533997
4426,positive,negative,2,0,0.6423463225364685,0.3576536774635315
1264,negative,positive,0,2,0.7704359889030457,0.22956401109695435
333,negative,positive,0,2,0.7653206586837769,0.23467932641506195
1419,neutral,negative,1,0,0.6542951464653015,0.3457048237323761
2937,neutral,negative,1,0,0.688639223575592,0.31136074662208557
3831,negative,positive,0,2,0.7504389882087708,0.24956098198890686
4649,positive,negative,2,0,0.6735446453094482,0.32645532488822937
541,positive,negative,2,0,0.6681643128395081,0.33183565735816956
4650,neutral,negative,1,0,0.6027100086212158,0.39729005098342896
4186,neutral,positive,1,2,0.733845591545105,0.266154408454895
591,neutral,positive,1,2,0.7671113610267639,0.23288868367671967
24,neutral,negative,1,0,0.6758410930633545,0.3241589367389679
2603,negative,positive,0,2,0.7454919815063477,0.25450801849365234
2349,positive,negative,2,0,0.6160443425178528,0.3839556574821472
4092,neutral,positive,1,2,0.7443428635597229,0.2556571364402771
3088,positive,negative,2,0,0.7017791867256165,0.29822078347206116
2560,positive,neutral,2,1,0.5295208692550659,0.4704791009426117
2864,neutral,positive,1,2,0.764629602432251,0.2353704273700714
243,neutral,positive,1,2,0.6851946115493774,0.31480538845062256
1314,positive,negative,2,0,0.6813255548477173,0.3186744451522827
3808,neutral,positive,1,2,0.7446678876876831,0.2553320825099945
4897,positive,negative,2,0,0.6255246996879578,0.3744753301143646
3365,negative,positive,0,2,0.7452335953712463,0.25476643443107605
1267,positive,negative,2,0,0.671765148639679,0.32823488116264343
2453,neutral,negative,1,0,0.6860039234161377,0.3139960467815399
5121,positive,negative,2,0,0.5834057331085205,0.4165942966938019
2656,positive,negative,2,0,0.7172520756721497,0.28274792432785034
1787,positive,negative,2,0,0.6657816171646118,0.3342183828353882
3159,neutral,positive,1,2,0.7344509959220886,0.2655490040779114
2783,negative,positive,0,2,0.7519650459289551,0.24803492426872253
3055,negative,positive,0,2,0.7619420886039734,0.238057941198349
3877,positive,negative,2,0,0.6918803453445435,0.30811962485313416
441,positive,negative,2,0,0.6971082091331482,0.3028918206691742
2659,positive,negative,2,0,0.7284647822380066,0.271535187959671
3141,negative,positive,0,2,0.7410815954208374,0.2589183747768402
244,positive,neutral,2,1,0.5373051762580872,0.4626948833465576
1142,negative,neutral,0,1,0.5177057385444641,0.4822942614555359
3768,negative,positive,0,2,0.7410860657691956,0.25891393423080444
3491,negative,positive,0,2,0.7389717698097229,0.2610282003879547
2106,positive,negative,2,0,0.6669436693191528,0.33305636048316956
1144,neutral,positive,1,2,0.7555031776428223,0.24449679255485535
1078,negative,positive,0,2,0.7593273520469666,0.24067261815071106
3649,positive,neutral,2,1,0.5746127963066101,0.4253871738910675
687,negative,positive,0,2,0.7742318511009216,0.22576814889907837
4849,negative,positive,0,2,0.7600641250610352,0.23993588984012604
2575,positive,negative,2,0,0.708595335483551,0.2914046347141266
2887,negative,neutral,0,1,0.5068108439445496,0.49318915605545044
3939,positive,negative,2,0,0.6423903107643127,0.35760971903800964
3267,neutral,positive,1,2,0.758461058139801,0.24153897166252136
3990,positive,negative,2,0,0.6738382577896118,0.32616177201271057
621,neutral,negative,1,0,0.626567542552948,0.3734324872493744
985,neutral,positive,1,2,0.7601515054702759,0.23984846472740173
1400,neutral,negative,1,0,0.6342068314552307,0.36579322814941406
4078,positive,negative,2,0,0.6956524848937988,0.30434754490852356
1676,negative,positive,0,2,0.7430838346481323,0.25691622495651245
1515,negative,positive,0,2,0.7630288600921631,0.2369711846113205
3212,neutral,positive,1,2,0.7425049543380737,0.2574950158596039
3829,neutral,negative,1,0,0.657952606678009,0.34204742312431335
1008,positive,negative,2,0,0.6575676798820496,0.3424323499202728
2953,positive,negative,2,0,0.6736951470375061,0.3263048231601715
2665,neutral,negative,1,0,0.6705323457717896,0.32946768403053284
3155,negative,positive,0,2,0.7519875764846802,0.24801243841648102
3866,neutral,positive,1,2,0.7559670805931091,0.24403291940689087
155,neutral,negative,1,0,0.6305978298187256,0.369402140378952
4863,neutral,positive,1,2,0.7703660130500793,0.22963400185108185
1608,positive,negative,2,0,0.5839384198188782,0.41606155037879944
1090,negative,positive,0,2,0.7766281366348267,0.22337190806865692
1370,positive,negative,2,0,0.7143206000328064,0.2856793701648712
3643,positive,neutral,2,1,0.5332156419754028,0.4667843282222748
732,negative,positive,0,2,0.7578604221343994,0.2421395480632782
3299,neutral,negative,1,0,0.6863353252410889,0.31366467475891113
4068,positive,negative,2,0,0.6721610426902771,0.3278389573097229
3852,positive,negative,2,0,0.7083442807197571,0.2916557192802429
3423,positive,negative,2,0,0.6734424233436584,0.32655760645866394
3050,negative,positive,0,2,0.7597370147705078,0.24026300013065338
1261,neutral,negative,1,0,0.6277607679367065,0.37223923206329346
181,neutral,positive,1,2,0.7543436288833618,0.24565641582012177
984,neutral,positive,1,2,0.7523179650306702,0.24768200516700745
2900,positive,negative,2,0,0.6678959131240845,0.33210405707359314
4831,negative,positive,0,2,0.7648541927337646,0.23514583706855774
4382,positive,negative,2,0,0.7403445839881897,0.2596554756164551
1151,positive,negative,2,0,0.6729404926300049,0.3270595669746399
1526,negative,positive,0,2,0.7612905502319336,0.2387094795703888
1727,positive,neutral,2,1,0.551109254360199,0.44889071583747864
97,negative,positive,0,2,0.7522400617599487,0.24775996804237366
3060,negative,positive,0,2,0.7681065201759338,0.23189350962638855
3357,positive,negative,2,0,0.6630393862724304,0.33696064352989197
905,neutral,negative,1,0,0.6625803112983704,0.337419718503952
790,positive,negative,2,0,0.6470522284507751,0.35294777154922485
3878,negative,positive,0,2,0.7527297139167786,0.24727025628089905
4540,positive,neutral,2,1,0.5867136120796204,0.4132864475250244
3943,negative,positive,0,2,0.7509894967079163,0.24901048839092255
2159,positive,negative,2,0,0.6436406970024109,0.3563593029975891
856,negative,positive,0,2,0.7539993524551392,0.24600064754486084
1964,neutral,negative,1,0,0.6929776072502136,0.30702242255210876
330,neutral,positive,1,2,0.764011800289154,0.23598818480968475
267,positive,negative,2,0,0.6826924681663513,0.31730756163597107
2701,positive,negative,2,0,0.7170475721359253,0.2829524874687195
855,positive,negative,2,0,0.5790792107582092,0.42092081904411316
1190,positive,negative,2,0,0.6868935823440552,0.3131064474582672
2819,positive,negative,2,0,0.6787653565406799,0.32123464345932007
4503,positive,negative,2,0,0.6915947198867798,0.3084053099155426
